2018-02-06__11_16_36_AM
batch_num,epoch,batch_acc
1,epoch_24800,0.999939
2018-02-06__11_27_39_AM
batch_num,epoch,batch_acc
1,epoch_19200,1.000000
2,epoch_19200,1.000000
3,epoch_19200,1.000000
4,epoch_19200,1.000000
5,epoch_19200,1.000000
6,epoch_19200,1.000000
7,epoch_19200,1.000000
8,epoch_19200,1.000000
9,epoch_19200,1.000000
10,epoch_19200,1.000000
11,epoch_19200,1.000000
12,epoch_19200,1.000000
13,epoch_19200,1.000000
14,epoch_19200,1.000000
15,epoch_19200,1.000000
16,epoch_19200,1.000000
17,epoch_19200,1.000000
18,epoch_19200,1.000000
19,epoch_19200,1.000000
20,epoch_19200,1.000000
21,epoch_19200,1.000000
22,epoch_19200,1.000000
23,epoch_19200,1.000000
24,epoch_19200,1.000000
25,epoch_19200,1.000000
26,epoch_19200,1.000000
27,epoch_19200,1.000000
28,epoch_19200,1.000000
29,epoch_19200,1.000000
30,epoch_19200,1.000000
31,epoch_19200,1.000000
32,epoch_19200,1.000000
33,epoch_19200,1.000000
34,epoch_19200,1.000000
35,epoch_19200,1.000000
36,epoch_19200,1.000000
37,epoch_19200,1.000000
38,epoch_19200,1.000000
39,epoch_19200,1.000000
40,epoch_19200,1.000000
41,epoch_19200,1.000000
42,epoch_19200,1.000000
43,epoch_19200,1.000000
44,epoch_19200,1.000000
45,epoch_19200,1.000000
46,epoch_19200,1.000000
47,epoch_19200,1.000000
48,epoch_19200,1.000000
49,epoch_19200,1.000000
50,epoch_19200,1.000000
51,epoch_19200,1.000000
52,epoch_19200,1.000000
53,epoch_19200,1.000000
54,epoch_19200,1.000000
55,epoch_19200,1.000000
56,epoch_19200,1.000000
57,epoch_19200,1.000000
58,epoch_19200,1.000000
59,epoch_19200,1.000000
60,epoch_19200,1.000000
61,epoch_19200,1.000000
62,epoch_19200,1.000000
63,epoch_19200,1.000000
64,epoch_19200,1.000000
65,epoch_19200,1.000000
66,epoch_19200,1.000000
67,epoch_19200,1.000000
68,epoch_19200,1.000000
69,epoch_19200,1.000000
70,epoch_19200,1.000000
71,epoch_19200,1.000000
72,epoch_19200,1.000000
73,epoch_19200,1.000000
74,epoch_19200,1.000000
75,epoch_19200,1.000000
76,epoch_19200,1.000000
77,epoch_19200,1.000000
78,epoch_19200,1.000000
79,epoch_19200,1.000000
80,epoch_19200,1.000000
81,epoch_19200,1.000000
82,epoch_19200,1.000000
83,epoch_19200,1.000000
84,epoch_19200,1.000000
85,epoch_19200,1.000000
86,epoch_19200,1.000000
87,epoch_19200,1.000000
88,epoch_19200,1.000000
89,epoch_19200,1.000000
90,epoch_19200,1.000000
91,epoch_19200,1.000000
92,epoch_19200,1.000000
93,epoch_19200,1.000000
94,epoch_19200,1.000000
95,epoch_19200,1.000000
96,epoch_19200,1.000000
97,epoch_19200,1.000000
98,epoch_19200,1.000000
99,epoch_19200,1.000000
100,epoch_19200,1.000000
